Data,Hora_Jg,Liga,rodada,casa,fora,Met_final,Confianca_regra,CS%_Ca,CS%_Fo,Ht_CS%_Gral_Ca,Ht_CS%_Ca,Ht_CS%_Gral_Fo,Ht_CS%_Fo,%Pri_Mark_Gral_Ca,%Pri_Mark_Ca,%Pri_Mark_Gral_Fo,%Pri_Mark_Fo,Delta_Share,Delta_ScoreS,xG_Saldo_Ca,xG_Saldo_Fo,%V_Ca,%E_Ca,%D_Ca,%V_Fo,%E_Fo,%D_Fo,Pos_lga_Gl_Ca,Pos_lga_Gl_Fo,Pos_lga_Ca,Pos_lga_Fo,Over25%_Ca,Over25%_Fo,AMB%_Ca,AMB%_Fo,jgs_Ca,jgs_Fo,Score%_Ca,Score%_Fo,Risco_Emp,Over25_mean,AMB_mean,Amostra_min,xG_Total,BC_h1_vitoria,BC_h2_derrota_fo,BC_h3_score,BC_h4_empate,BC_h5_amostra,BC_hard_ok,BC_hard_pts,BC_s1_share,BC_s2_scores,BC_s3_cs,BC_s4_xg,BC_soft_pts,BC_score,BF_h1_vitoria,BF_h2_derrota_ca,BF_h3_score,BF_h4_empate,BF_h5_amostra,BF_hard_ok,BF_hard_pts,BF_s1_share,BF_s2_scores,BF_s3_cs,BF_s4_xg,BF_soft_pts,BF_score,OV_h1_over25,OV_h2_amb,OV_h3_defesas,OV_hard_ok,OV_hard_pts,OV_s1_xg_total,OV_s2_equilibrio,OV_soft_pts,OV_score,BTTS_h1_amb,BTTS_h2_over,BTTS_h3_defesas,BTTS_hard_ok,BTTS_hard_pts,BTTS_s1_xg_duplo,BTTS_s2_historico,BTTS_soft_pts,BTTS_score,Diff_Pos,Forma_Ca,Forma_Fo,BC_score_norm,BF_score_norm,OV_score_norm,BTTS_score_norm,Met_sugerido,Lado_Ap,Score_Escolhido,Confianca,Alertas,IVR_Base,IVR_Total,Classificacao_IVR,Stake_Sugerida,Alerta_IVR,Explicacao_IVR
2026-03-07,14:00,Turquia_1,25,Beşiktaş,Galatasaray,Sem_Entrada,—,0.25,0.45,0.58,0.58,0.79,0.82,0.71,0.67,0.75,0.82,-0.040000000000000036,-0.28000000000000025,0.79,0.3400000000000001,0.58,0.25,0.17,0.73,0.09,0.18,4,1,4,3,0.75,0.55,0.75,0.36,12,11,0.76,0.9,0.25,0.65,0.5549999999999999,11,3.13,True,False,False,True,True,False,6,False,False,True,True,2,-1,True,False,True,True,True,False,8,False,True,True,True,3,-1,True,True,False,False,4,True,True,2,-1,True,True,False,False,4,True,False,1,-1,-1,0.4099999999999999,0.55,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,✓ Sem alertas,-1.0,-1.127125,EVITAR,0.0,✓ Sem alertas,Base(Score_Escolhido)=-1.00 | Penal_risco_emp=-0.08 | IVR_Total=-1.13
2026-03-07,12:30,Bulgaria_1,25,Botev Vratsa,Arda,Sem_Entrada,—,0.58,0.5,0.88,0.92,0.54,0.58,0.33,0.25,0.46,0.5,0.020000000000000018,0.12999999999999945,-0.010000000000000009,-0.09000000000000008,0.25,0.5,0.25,0.33,0.33,0.33,11,7,10,6,0.17,0.33,0.25,0.25,12,12,0.5800000000000001,0.5800000000000001,0.5,0.25,0.25,12,2.1,False,False,False,False,True,False,2,False,True,True,False,2,-1,False,False,False,False,True,False,2,False,False,True,False,1,-1,False,False,False,False,0,False,True,1,-1,False,False,False,False,0,False,False,0,-1,-4,0.0,0.0,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,⚠️ Risco empate 50%,-1.0,-1.133,EVITAR,0.0,⚠️ Risco empate 50%,Base(Score_Escolhido)=-1.00 | Penal_risco_emp=-0.16 | IVR_Total=-1.13
2026-03-07,11:00,Rep_Tcheca_1,25,Bohemians 1905,Slovan Liberec,Sem_Entrada,—,0.25,0.25,0.58,0.67,0.63,0.5,0.42,0.42,0.46,0.33,-0.040000000000000036,-0.31000000000000005,0.15999999999999992,0.06999999999999984,0.25,0.17,0.58,0.33,0.33,0.33,11,5,15,6,0.33,0.58,0.33,0.58,12,12,0.5800000000000001,0.9099999999999999,0.33,0.45499999999999996,0.45499999999999996,12,2.2299999999999995,False,False,False,False,True,False,2,False,False,True,True,2,-1,False,True,True,False,True,False,6,False,True,True,True,3,-1,False,False,True,False,2,False,True,1,-1,False,False,True,False,2,True,False,1,-1,-9,-0.32999999999999996,0.0,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,✓ Sem alertas,-1.0,-1.155875,EVITAR,0.0,✓ Sem alertas,Base(Score_Escolhido)=-1.00 | Ajuste_deltas=-0.05 | Penal_risco_emp=-0.10 | IVR_Total=-1.16
2026-03-07,10:00,Turquia_1,25,İstanbul Başakşehir,Göztepe,Sem_Entrada,—,0.25,0.5,0.67,0.58,0.79,0.67,0.71,0.75,0.46,0.42,-0.020000000000000018,-0.18000000000000016,0.0,-0.16000000000000014,0.33,0.42,0.25,0.42,0.33,0.25,6,5,8,6,0.5,0.33,0.75,0.33,12,12,0.5800000000000001,0.6699999999999999,0.42,0.41500000000000004,0.54,12,2.16,False,False,False,False,True,False,2,False,False,True,True,2,-1,True,False,False,False,True,False,4,False,True,True,False,2,-1,False,True,False,False,2,False,True,1,-1,False,False,False,False,0,False,False,0,-1,-2,0.08000000000000002,0.16999999999999998,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,⚠️ Risco empate 42%,-1.0,-1.1607500000000002,EVITAR,0.0,⚠️ Risco empate 42%,Base(Score_Escolhido)=-1.00 | Penal_risco_emp=-0.13 | IVR_Total=-1.16
2026-03-09,16:45,Franca_2,26,Dunkerque,Reims,Sem_Entrada,—,0.31,0.38,0.6,0.62,0.56,0.38,0.56,0.69,0.4,0.23,-0.020000000000000018,-0.10000000000000009,0.09000000000000008,0.3900000000000001,0.38,0.38,0.23,0.31,0.46,0.23,6,3,6,7,0.46,0.46,0.54,0.54,13,13,0.61,0.54,0.46,0.46,0.54,13,2.4800000000000004,False,False,False,False,True,False,2,False,False,True,True,2,-1,False,False,False,False,True,False,2,False,True,True,True,3,-1,False,True,False,False,2,True,True,2,-1,False,False,True,False,2,True,True,2,-1,1,0.15,0.07999999999999999,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,⚠️ Risco empate 46%,-1.0,-1.1632500000000001,EVITAR,0.0,⚠️ Risco empate 46%,Base(Score_Escolhido)=-1.00 | Penal_risco_emp=-0.14 | IVR_Total=-1.16
2026-03-05,22:20,Colambia_1,10,Junior,Alianza Petrolera,Sem_Entrada,—,0.33,0.0,0.38,0.33,0.5,0.5,0.75,0.67,0.38,0.0,0.42,2.7199999999999998,1.0299999999999998,-0.3699999999999999,0.67,0.0,0.33,0.0,0.0,1.0,0,0,13,20,0.67,0.5,0.33,0.0,3,4,1.67,0.33,0.0,0.585,0.165,3,3.3999999999999995,True,True,True,True,False,False,8,True,True,True,True,4,-1,False,False,False,True,False,False,2,False,False,False,False,0,-1,True,False,True,False,4,True,False,1,-1,False,True,True,False,4,False,False,0,-1,7,0.34,-1.0,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,⚠️ Amostra pequena (3 jogos),-1.0,-1.17,EVITAR,0.0,⚠️ Amostra baixa (Amostra_min=3) | ⚠️ Amostra pequena (3 jogos),Base(Score_Escolhido)=-1.00 | Ajuste_deltas=+0.39 | Penal_amostra=-0.56 | IVR_Total=-1.17
2026-03-08,12:15,Espanha_1,27,Getafe CF,Real Betis,Sem_Entrada,—,0.23,0.23,0.62,0.85,0.58,0.62,0.46,0.38,0.58,0.46,0.0,-0.040000000000000036,-0.040000000000000036,-0.07000000000000006,0.31,0.23,0.46,0.31,0.54,0.15,11,5,17,5,0.23,0.46,0.38,0.77,13,13,0.45999999999999996,0.77,0.54,0.34500000000000003,0.575,13,2.1100000000000003,False,False,False,False,True,False,2,False,False,True,False,1,-1,False,True,False,False,True,False,4,False,True,True,False,2,-1,False,True,True,False,4,False,True,1,-1,True,False,True,False,4,False,False,0,-1,-12,-0.15000000000000002,0.16,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,⚠️ Risco empate 54%,-1.0,-1.1737499999999998,EVITAR,0.0,⚠️ Risco empate 54%,Base(Score_Escolhido)=-1.00 | Penal_risco_emp=-0.17 | IVR_Total=-1.17
2026-03-07,10:00,Alemanha_3,28,Energie Cottbus,Hansa Rostock,Over_25,Alta,0.14,0.46,0.56,0.5,0.52,0.69,0.56,0.57,0.59,0.54,-0.040000000000000036,-0.40000000000000036,0.25,0.42999999999999994,0.57,0.36,0.07,0.46,0.38,0.15,2,4,2,2,0.71,0.62,0.79,0.38,14,13,0.72,0.53,0.38,0.665,0.585,13,2.6799999999999997,True,False,False,False,True,False,4,False,False,False,True,1,-1,True,False,False,False,True,False,4,False,True,True,True,3,-1,True,True,False,False,4,True,True,2,-1,True,True,False,False,4,True,False,1,-1,0,0.49999999999999994,0.31000000000000005,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,⚠️ Risco empate 38%,-1.0,-1.18275,EVITAR,0.0,⚠️ Risco empate 38%,Base(Score_Escolhido)=-1.00 | Ajuste_deltas=-0.06 | Penal_risco_emp=-0.12 | IVR_Total=-1.18
2026-03-07,12:15,Espanha_2,29,Real Sociedad II,CD Castellón,Sem_Entrada,—,0.36,0.43,0.57,0.57,0.64,0.79,0.5,0.64,0.5,0.36,-0.06000000000000005,-0.4600000000000004,-0.31000000000000005,0.47,0.43,0.36,0.21,0.36,0.36,0.29,16,2,10,4,0.5,0.43,0.57,0.43,14,14,0.72,0.57,0.36,0.46499999999999997,0.5,14,2.7800000000000002,False,False,False,False,True,False,2,False,False,True,False,1,-1,False,False,False,False,True,False,2,True,True,True,True,4,-1,False,True,False,False,2,True,True,2,-1,False,False,False,False,0,False,False,0,-1,-6,0.22,0.07,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,⚠️ Risco empate 36%,-1.0,-1.191,EVITAR,0.0,⚠️ Risco empate 36%,Base(Score_Escolhido)=-1.00 | Ajuste_deltas=-0.08 | Penal_risco_emp=-0.11 | IVR_Total=-1.19
2026-09-20,16:00,Argentina_1,10,Platense,Newell's Old Boys,Sem_Entrada,—,0.5,0.0,1.0,1.0,0.5,0.5,0.38,0.5,0.0,0.0,0.30000000000000004,1.9899999999999998,0.09000000000000008,-0.6799999999999999,0.5,0.25,0.25,0.0,0.25,0.75,0,0,17,25,0.25,0.5,0.25,0.5,4,4,1.25,0.25,0.25,0.375,0.375,4,2.77,True,True,True,True,False,False,8,True,True,True,True,4,-1,False,False,False,True,False,False,2,False,False,False,False,0,-1,False,False,False,False,0,True,False,1,-1,False,False,False,False,0,False,False,0,-1,8,0.25,-0.75,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,⚠️ Amostra pequena (4 jogos),-1.0,-1.204375,EVITAR,0.0,⚠️ Amostra baixa (Amostra_min=4) | ⚠️ Amostra pequena (4 jogos),Base(Score_Escolhido)=-1.00 | Ajuste_deltas=+0.35 | Penal_risco_emp=-0.08 | Penal_amostra=-0.48 | IVR_Total=-1.20
2026-03-07,14:15,Belgica_1,28,FCV Dender EH,Sporting Charleroi,Sem_Entrada,—,0.23,0.23,0.52,0.62,0.44,0.38,0.37,0.38,0.48,0.54,-0.10000000000000003,-0.6199999999999997,-0.26,-0.020000000000000018,0.08,0.31,0.62,0.38,0.08,0.54,16,11,16,8,0.46,0.54,0.46,0.54,13,13,0.62,1.0,0.31,0.5,0.5,13,2.2800000000000002,False,True,False,False,True,False,4,False,False,True,False,1,-1,False,True,True,False,True,False,6,True,True,True,False,3,-1,False,True,True,False,4,False,True,1,-1,False,True,True,False,4,False,False,0,-1,-8,-0.54,-0.16000000000000003,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,✓ Sem alertas,-1.0,-1.209375,EVITAR,0.0,✓ Sem alertas,Base(Score_Escolhido)=-1.00 | Ajuste_deltas=-0.11 | Penal_risco_emp=-0.10 | IVR_Total=-1.21
2026-03-07,11:00,Italia_1,28,Cagliari,Como,Sem_Entrada,—,0.38,0.46,0.56,0.69,0.7,0.69,0.3,0.31,0.56,0.46,-0.10000000000000003,-0.7099999999999995,-0.34999999999999987,0.1299999999999999,0.31,0.31,0.38,0.46,0.31,0.23,13,5,13,4,0.31,0.46,0.31,0.31,13,13,0.54,0.8400000000000001,0.31,0.385,0.31,13,2.4799999999999995,False,False,False,False,True,False,2,False,False,True,False,1,-1,True,True,True,False,True,False,8,True,True,True,True,4,-1,False,False,False,False,0,True,True,2,-1,False,False,False,False,0,False,False,0,-1,-9,-0.07,0.23,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,✓ Sem alertas,-1.0,-1.220625,EVITAR,0.0,✓ Sem alertas,Base(Score_Escolhido)=-1.00 | Ajuste_deltas=-0.12 | Penal_risco_emp=-0.10 | IVR_Total=-1.22
2026-03-07,10:00,Bulgaria_1,25,Septemvri Sofia,Cherno More,Back_Fora,Alta,0.27,0.33,0.48,0.45,0.71,0.58,0.39,0.45,0.54,0.58,-0.10000000000000003,-0.71,-0.47,-0.010000000000000009,0.36,0.09,0.55,0.42,0.33,0.25,14,5,13,4,0.55,0.42,0.55,0.58,11,12,0.61,0.97,0.33,0.485,0.565,11,2.48,False,False,False,False,True,False,2,False,False,True,False,1,-1,True,True,True,False,True,False,8,True,True,True,False,3,-1,False,True,True,False,4,True,True,2,-1,True,False,True,False,4,False,True,1,-1,-9,-0.19000000000000006,0.16999999999999998,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,✓ Sem alertas,-1.0,-1.226875,EVITAR,0.0,✓ Sem alertas,Base(Score_Escolhido)=-1.00 | Ajuste_deltas=-0.12 | Penal_risco_emp=-0.10 | IVR_Total=-1.23
2026-03-08,12:30,Portugal_1,25,Estrela Amadora,Gil Vicente,Sem_Entrada,—,0.25,0.42,0.46,0.5,0.54,0.67,0.25,0.33,0.63,0.67,-0.08000000000000002,-0.5899999999999999,0.039999999999999813,0.27,0.25,0.33,0.42,0.33,0.42,0.25,12,5,12,5,0.5,0.5,0.42,0.5,12,12,0.5,0.75,0.42,0.5,0.45999999999999996,12,2.3099999999999996,False,False,False,False,True,False,2,False,False,True,True,2,-1,False,True,False,False,True,False,4,True,True,True,True,4,-1,False,False,False,False,0,True,True,2,-1,False,True,False,False,2,True,False,1,-1,-7,-0.16999999999999998,0.08000000000000002,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,⚠️ Risco empate 42%,-1.0,-1.233,EVITAR,0.0,⚠️ Risco empate 42%,Base(Score_Escolhido)=-1.00 | Ajuste_deltas=-0.10 | Penal_risco_emp=-0.13 | IVR_Total=-1.23
2026-03-08,16:45,Italia_1,28,AC Milan,Inter Milan,Sem_Entrada,—,0.38,0.69,0.7,0.69,0.74,0.77,0.63,0.54,0.85,0.85,-0.08000000000000002,-0.8800000000000008,0.81,1.0899999999999999,0.54,0.31,0.15,0.85,0.0,0.15,2,1,7,1,0.46,0.38,0.54,0.31,13,13,0.6900000000000001,1.0,0.31,0.42000000000000004,0.42500000000000004,13,3.9,True,False,False,False,True,False,4,False,False,True,True,2,-1,True,False,True,False,True,False,6,True,True,True,True,4,-1,False,False,False,False,0,True,True,2,-1,False,False,False,False,0,True,False,1,-1,-6,0.39,0.7,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,✓ Sem alertas,-1.0,-1.2348750000000002,EVITAR,0.0,✓ Sem alertas,Base(Score_Escolhido)=-1.00 | Ajuste_deltas=-0.14 | Penal_risco_emp=-0.10 | IVR_Total=-1.23
2026-03-15,09:00,Escorcia_1,30,St. Mirren,Rangers,Sem_Entrada,—,0.5,0.36,0.64,0.79,0.69,0.64,0.46,0.43,0.66,0.57,-0.06000000000000005,-0.5,0.030000000000000027,0.28,0.29,0.36,0.36,0.43,0.5,0.07,10,2,8,2,0.21,0.5,0.14,0.64,14,14,0.36,0.79,0.5,0.355,0.39,14,2.31,False,False,False,False,True,False,2,False,False,True,True,2,-1,True,True,False,False,True,False,6,True,True,True,True,4,-1,False,False,False,False,0,True,True,2,-1,False,False,False,False,0,True,False,1,-1,-6,-0.07,0.36,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,⚠️ Risco empate 50%,-1.0,-1.23975,EVITAR,0.0,⚠️ Risco empate 50%,Base(Score_Escolhido)=-1.00 | Ajuste_deltas=-0.08 | Penal_risco_emp=-0.16 | IVR_Total=-1.24
2026-03-10,20:20,Colambia_1,10,Atlético Bucaramanga,Deportivo Pereira,Sem_Entrada,—,0.75,0.0,0.63,0.75,0.63,0.5,0.38,0.25,0.38,0.5,0.39999999999999997,2.9399999999999995,0.6399999999999999,-0.89,0.5,0.5,0.0,0.0,0.5,0.5,0,0,10,14,0.5,0.5,0.25,0.75,4,4,1.0,0.0,0.5,0.5,0.5,4,3.53,True,True,True,False,False,False,6,True,True,True,True,4,-1,False,False,False,False,False,False,0,False,False,False,False,0,-1,False,True,False,False,2,True,False,1,-1,False,True,False,False,2,False,False,0,-1,4,0.5,-0.5,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,⚠️ Amostra pequena (4 jogos) | ⚠️ Risco empate 50%,-1.0,-1.2462499999999999,EVITAR,0.0,⚠️ Amostra baixa (Amostra_min=4) | ⚠️ Amostra pequena (4 jogos) | ⚠️ Risco empate 50%,Base(Score_Escolhido)=-1.00 | Ajuste_deltas=+0.39 | Penal_risco_emp=-0.16 | Penal_amostra=-0.48 | IVR_Total=-1.25
2026-03-06,16:00,Franca_2,26,Laval,Guingamp,Sem_Entrada,—,0.08,0.25,0.56,0.5,0.48,0.42,0.36,0.33,0.52,0.5,-0.10000000000000003,-0.6699999999999999,-0.08000000000000007,-0.09000000000000008,0.0,0.42,0.58,0.33,0.33,0.33,17,10,18,11,0.33,0.67,0.42,0.67,12,12,0.33,0.9099999999999999,0.42,0.5,0.545,12,2.17,False,False,False,False,True,False,2,False,False,False,False,0,-1,False,True,True,False,True,False,6,True,True,True,False,3,-1,False,True,True,False,4,False,True,1,-1,False,True,True,False,4,False,False,0,-1,-7,-0.58,0.0,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,⚠️ Risco empate 42%,-1.0,-1.25,EVITAR,0.0,⚠️ Risco empate 42%,Base(Score_Escolhido)=-1.00 | Ajuste_deltas=-0.12 | Penal_risco_emp=-0.13 | IVR_Total=-1.25
2026-03-08,09:30,Alemanha_2,25,Preußen Münster,Hertha BSC,Over_25,Alta,0.08,0.55,0.54,0.5,0.58,0.55,0.25,0.33,0.58,0.64,-0.08000000000000002,-0.5500000000000003,0.030000000000000027,-0.2899999999999998,0.25,0.5,0.25,0.45,0.27,0.27,13,6,14,5,0.58,0.73,0.83,0.45,12,11,0.52,0.7,0.5,0.655,0.64,11,2.32,False,False,False,False,True,False,2,False,False,False,True,1,-1,True,False,False,False,True,False,4,True,True,True,False,3,-1,True,True,False,False,4,True,True,2,-1,True,True,False,False,4,False,False,0,-1,-9,0.0,0.18,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,⚠️ Risco empate 50%,-1.0,-1.2530000000000001,EVITAR,0.0,⚠️ Risco empate 50%,Base(Score_Escolhido)=-1.00 | Ajuste_deltas=-0.10 | Penal_risco_emp=-0.16 | IVR_Total=-1.25
2026-09-20,16:00,Argentina_1,10,Gimnasia La Plata,Banfield,Sem_Entrada,—,0.25,0.0,0.5,0.75,0.5,0.33,0.63,0.75,0.38,0.0,0.37999999999999995,2.1399999999999997,0.0,-1.42,0.5,0.25,0.25,0.0,0.0,1.0,0,0,15,26,0.75,0.33,0.75,0.33,4,3,1.5,0.25,0.25,0.54,0.54,3,3.42,True,True,True,True,False,False,8,True,True,True,True,4,-1,False,False,False,True,False,False,2,False,False,False,False,0,-1,False,True,True,False,4,True,False,1,-1,False,True,True,False,4,False,False,0,-1,11,0.25,-1.0,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,⚠️ Amostra pequena (3 jogos),-1.0,-1.255125,EVITAR,0.0,⚠️ Amostra baixa (Amostra_min=3) | ⚠️ Amostra pequena (3 jogos),Base(Score_Escolhido)=-1.00 | Ajuste_deltas=+0.38 | Penal_risco_emp=-0.08 | Penal_amostra=-0.56 | IVR_Total=-1.26
2026-03-11,17:30,Argentina_1,10,Banfield,Gimnasia La Plata,Sem_Entrada,—,0.4,0.25,0.5,0.6,0.5,0.25,0.38,0.6,0.63,0.5,0.24,1.6399999999999997,0.13000000000000012,-1.1800000000000002,0.6,0.2,0.2,0.25,0.25,0.5,0,0,2,16,0.4,0.25,0.4,0.25,5,4,1.1,0.45,0.25,0.325,0.325,4,3.3100000000000005,True,True,True,True,False,False,8,True,True,True,True,4,-1,False,False,False,True,False,False,2,False,False,True,False,1,-1,False,False,False,False,0,True,False,1,-1,False,False,True,False,2,False,False,0,-1,14,0.39999999999999997,-0.25,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,⚠️ Amostra pequena (4 jogos),-1.0,-1.269125,EVITAR,0.0,⚠️ Amostra baixa (Amostra_min=4) | ⚠️ Amostra pequena (4 jogos),Base(Score_Escolhido)=-1.00 | Ajuste_deltas=+0.29 | Penal_risco_emp=-0.08 | Penal_amostra=-0.48 | IVR_Total=-1.27
2026-03-14,14:30,Inglaterra_1,30,Arsenal,Everton,Sem_Entrada,—,0.5,0.33,0.73,0.79,0.8,1.0,0.73,0.86,0.2,0.33,0.24,2.05,1.06,-0.5800000000000001,0.79,0.14,0.07,0.33,0.0,0.67,1,16,2,6,0.64,0.33,0.5,0.0,14,3,1.46,0.4,0.14,0.485,0.25,3,3.64,True,True,True,True,False,False,8,True,True,True,True,4,-1,False,False,False,True,False,False,2,False,False,True,False,1,-1,False,False,False,False,0,True,False,1,-1,False,False,False,False,0,False,False,0,-1,4,0.72,-0.34,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,⚠️ Amostra pequena (3 jogos),-1.0,-1.26975,EVITAR,0.0,⚠️ Amostra baixa (Amostra_min=3) | ⚠️ Amostra pequena (3 jogos),Base(Score_Escolhido)=-1.00 | Ajuste_deltas=+0.33 | Penal_amostra=-0.56 | IVR_Total=-1.27
2026-03-11,22:00,Argentina_1,10,Atlético Tucumán,Aldosivi,Sem_Entrada,—,0.5,0.0,0.38,0.75,0.43,0.25,0.25,0.5,0.0,0.0,0.32,2.1800000000000006,0.9100000000000001,-0.47,0.25,0.5,0.25,0.0,0.0,1.0,0,0,21,29,0.5,0.25,0.25,0.25,4,4,1.25,0.25,0.5,0.375,0.25,4,3.38,False,True,True,False,False,False,4,True,True,True,True,4,-1,False,False,False,False,False,False,0,False,False,False,False,0,-1,False,False,False,False,0,True,False,1,-1,False,False,False,False,0,False,False,0,-1,8,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,⚠️ Amostra pequena (4 jogos) | ⚠️ Risco empate 50%,-1.0,-1.2742499999999999,EVITAR,0.0,⚠️ Amostra baixa (Amostra_min=4) | ⚠️ Amostra pequena (4 jogos) | ⚠️ Risco empate 50%,Base(Score_Escolhido)=-1.00 | Ajuste_deltas=+0.36 | Penal_risco_emp=-0.16 | Penal_amostra=-0.48 | IVR_Total=-1.27
2026-03-06,17:00,Espanha_1,27,Celta de Vigo,Real Madrid,Sem_Entrada,—,0.23,0.46,0.65,0.62,0.73,0.77,0.5,0.38,0.69,0.62,-0.12000000000000005,-0.9900000000000002,0.11999999999999988,0.78,0.31,0.38,0.31,0.62,0.23,0.15,6,2,14,1,0.31,0.62,0.62,0.54,13,13,0.45999999999999996,0.9299999999999999,0.38,0.46499999999999997,0.5800000000000001,13,2.9,False,False,False,False,True,False,2,False,False,True,True,2,-1,True,False,True,False,True,False,6,True,True,True,True,4,-1,False,True,False,False,2,True,True,2,-1,True,False,False,False,2,True,True,2,-1,-13,0.0,0.47,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,⚠️ Risco empate 38%,-1.0,-1.2845,EVITAR,0.0,⚠️ Risco empate 38%,Base(Score_Escolhido)=-1.00 | Ajuste_deltas=-0.17 | Penal_risco_emp=-0.12 | IVR_Total=-1.28
2026-09-20,16:00,Argentina_1,10,Belgrano,Estudiantes Río Cuarto,Sem_Entrada,—,0.33,0.0,0.75,1.0,0.63,0.4,0.5,0.67,0.25,0.2,0.34,2.41,0.55,-0.24,0.67,0.33,0.0,0.0,0.0,1.0,0,0,12,30,0.33,0.4,0.67,0.2,3,5,1.67,0.0,0.33,0.365,0.43500000000000005,3,2.79,True,True,True,False,False,False,6,True,True,True,True,4,-1,False,False,False,False,False,False,0,False,False,False,False,0,-1,False,False,True,False,2,True,False,1,-1,False,False,True,False,2,False,False,0,-1,18,0.67,-1.0,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,⚠️ Amostra pequena (3 jogos),-1.0,-1.294125,EVITAR,0.0,⚠️ Amostra baixa (Amostra_min=3) | ⚠️ Amostra pequena (3 jogos),Base(Score_Escolhido)=-1.00 | Ajuste_deltas=+0.37 | Penal_risco_emp=-0.10 | Penal_amostra=-0.56 | IVR_Total=-1.29
2026-09-20,16:00,Argentina_1,10,Unión Santa Fe,Independiente,Sem_Entrada,—,1.0,0.25,0.88,1.0,0.63,0.5,0.5,0.5,0.63,0.5,0.21999999999999997,1.96,1.0599999999999998,0.010000000000000009,0.5,0.5,0.0,0.25,0.5,0.25,0,0,9,12,0.25,0.25,0.0,0.75,4,4,0.75,0.25,0.5,0.25,0.375,4,3.07,True,False,False,False,False,False,2,True,True,True,True,4,-1,False,False,False,False,False,False,0,False,False,True,True,2,-1,False,False,False,False,0,True,False,1,-1,False,False,False,False,0,True,False,1,-1,3,0.5,0.0,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,⚠️ Amostra pequena (4 jogos) | ⚠️ Risco empate 50%,-1.0,-1.31425,EVITAR,0.0,⚠️ Amostra baixa (Amostra_min=4) | ⚠️ Amostra pequena (4 jogos) | ⚠️ Risco empate 50%,Base(Score_Escolhido)=-1.00 | Ajuste_deltas=+0.32 | Penal_risco_emp=-0.16 | Penal_amostra=-0.48 | IVR_Total=-1.31
2026-03-04,22:00,Colambia_1,10,Fortaleza CEIF,Jaguares de Córdoba,Sem_Entrada,—,0.25,0.0,0.33,0.5,0.38,0.0,0.33,0.75,0.38,0.0,0.52,3.13,0.9199999999999999,-1.57,0.5,0.5,0.0,0.0,0.33,0.67,0,0,11,18,0.25,0.67,0.75,0.33,4,3,1.17,0.0,0.5,0.46,0.54,3,4.49,True,True,True,False,False,False,6,True,True,True,True,4,-1,False,False,False,False,False,False,0,False,False,False,False,0,-1,False,True,True,False,4,True,False,1,-1,False,False,True,False,2,False,False,0,-1,7,0.5,-0.67,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,⚠️ Amostra pequena (3 jogos) | ⚠️ Risco empate 50%,-1.0,-1.32625,EVITAR,0.0,⚠️ Amostra baixa (Amostra_min=3) | ⚠️ Amostra pequena (3 jogos) | ⚠️ Risco empate 50%,Base(Score_Escolhido)=-1.00 | Ajuste_deltas=+0.39 | Penal_risco_emp=-0.16 | Penal_amostra=-0.56 | IVR_Total=-1.33
